transaction_id,user_id,amount,transaction_type,is_new_beneficiary,new_ip_device_combo,otp_burst_flag,phishing_referrer_flag,hour_of_day,is_odd_hour,avg_daily_txn_amount,amount_ratio,txn_frequency_last_24h,previous_fraud_flag,email_domain_age_days,email_domain_verified,is_fraud
T00257,U0160,306.15,CASH_OUT,0,0,0,0,6,0,377.519675924252,0.81,3,0,293,1,0
T00258,U0096,250.83,PAYMENT,1,0,0,0,21,0,438.2228404297909,0.57,3,0,174,1,0
T00259,U0472,1008.93,CASH_OUT,1,1,0,0,2,1,271.30028623156284,3.72,4,0,32,1,1
T00260,U0233,139.85,CASH_OUT,0,0,0,0,0,1,319.50490492524807,0.44,4,0,303,1,0
T00261,U0180,1701.61,TRANSFER,0,0,0,0,11,0,434.08717378347785,3.92,0,0,279,1,1
T00262,U0113,1586.69,CASH_OUT,0,0,0,0,18,0,298.4202943596377,5.32,2,1,181,1,0
T00263,U0318,142.26,TRANSFER,0,0,0,0,19,0,129.4871170407996,1.1,5,0,347,1,0
T00264,U0497,213.9,CASH_IN,0,0,0,0,16,0,440.7165417663018,0.49,2,0,65,1,0
T00265,U0442,1129.55,TRANSFER,0,0,0,0,23,1,249.15626763183724,4.53,3,0,291,1,0
T00266,U0052,1699.93,CASH_OUT,0,0,0,0,17,0,276.9280741712772,6.14,5,0,251,0,1
T00267,U0268,292.99,TRANSFER,1,1,0,0,2,1,460.4735894204052,0.64,5,0,175,1,0
T00268,U0295,193.56,PAYMENT,0,0,0,0,12,0,545.9289853685381,0.35,1,0,32,1,0
T00269,U0386,373.37,PAYMENT,0,0,0,0,4,1,227.12380369569024,1.64,2,0,292,1,0
T00270,U0387,582.01,CASH_OUT,0,0,0,0,21,0,399.36762215585486,1.46,4,0,141,1,0
T00271,U0113,159.74,PAYMENT,0,0,0,0,18,0,328.4770937743516,0.49,4,0,121,1,0
T00272,U0101,666.8,CASH_OUT,1,0,0,0,18,0,477.8639568607348,1.4,2,0,177,0,0
T00273,U0113,26.52,PAYMENT,0,0,0,0,7,0,273.71284596086736,0.1,1,0,16,1,0
T00274,U0440,25.28,CASH_OUT,0,0,0,0,19,0,334.7393073360725,0.08,3,0,20,0,0
T00275,U0081,244.11,CASH_OUT,0,0,0,0,15,0,250.943220840499,0.97,1,0,361,1,0
T00276,U0187,218.07,TRANSFER,0,0,0,0,4,1,483.26767741721744,0.45,4,1,103,0,0
T00277,U0113,189.63,PAYMENT,1,0,0,0,3,1,248.2870039670348,0.76,4,0,168,1,1
T00278,U0002,337.67,PAYMENT,0,0,0,0,15,0,249.16381264987277,1.36,6,0,296,1,0
T00279,U0130,193.37,PAYMENT,1,0,0,0,23,1,369.2549876287885,0.52,1,0,121,1,1
T00280,U0220,106.76,PAYMENT,1,0,0,1,13,0,219.49347671548665,0.49,3,0,27,1,1
T00281,U0054,185.15,CASH_OUT,1,0,1,0,12,0,335.60097631095346,0.55,2,0,340,1,0
T00282,U0343,1842.53,TRANSFER,1,0,0,0,22,0,266.63446520712995,6.91,2,0,343,1,0
T00283,U0485,264.76,CASH_OUT,0,0,0,0,19,0,240.1233498093115,1.1,5,0,98,1,0
T00284,U0224,294.13,CASH_IN,1,1,0,0,7,0,286.2424488222049,1.03,3,0,276,1,1
T00285,U0225,429.65,PAYMENT,0,0,0,0,23,1,192.1448545938325,2.24,2,0,135,1,1
T00286,U0385,2047.4,CASH_OUT,0,0,0,0,17,0,180.0567040433065,11.37,3,0,135,0,0
T00287,U0403,138.27,TRANSFER,0,0,0,0,4,1,243.91778016485372,0.57,3,0,210,1,0
T00288,U0126,571.72,CASH_OUT,0,0,0,1,5,1,515.423221085514,1.11,0,0,104,1,1
T00289,U0130,629.36,TRANSFER,0,0,0,0,5,1,233.8335681150667,2.69,5,0,272,1,0
T00290,U0053,467.39,CASH_OUT,0,1,0,0,19,0,479.3247274371298,0.98,4,0,155,1,0
T00291,U0172,46.37,CASH_IN,0,0,0,0,22,0,364.3891730563244,0.13,2,0,203,1,0
T00292,U0218,564.85,PAYMENT,0,0,0,0,20,0,276.06414915567785,2.05,2,0,93,0,0
T00293,U0160,33.12,CASH_OUT,0,0,0,0,21,0,244.21487932963203,0.14,5,0,232,1,0
T00294,U0198,453.35,PAYMENT,0,0,0,0,16,0,310.7672471758796,1.46,5,0,131,0,0
T00295,U0416,672.73,TRANSFER,0,1,0,0,22,0,490.9844563229749,1.37,5,0,107,1,1
T00296,U0247,118.48,CASH_OUT,0,0,0,0,15,0,165.28051367101145,0.72,3,0,277,1,0
T00297,U0324,921.39,TRANSFER,0,0,0,0,4,1,267.3349513372033,3.45,6,1,314,1,0
T00298,U0439,15.41,CASH_OUT,0,1,0,0,19,0,390.7385503580375,0.04,5,0,33,1,0
T00299,U0203,928.35,TRANSFER,0,1,0,0,2,1,287.07944488924267,3.23,2,0,158,0,1
T00300,U0184,308.4,CASH_OUT,0,0,1,0,0,1,313.4307381192202,0.98,2,0,81,1,0
T00301,U0123,122.69,TRANSFER,0,0,0,0,4,1,77.92485299040544,1.57,3,0,232,1,0
T00302,U0401,71.81,PAYMENT,0,0,0,0,2,1,320.4783689203599,0.22,1,0,276,1,0
T00303,U0255,1532.08,PAYMENT,0,0,1,0,23,1,345.9069428870621,4.43,4,0,120,0,1
T00304,U0294,37.72,PAYMENT,1,0,0,0,15,0,289.21962100915266,0.13,4,0,147,1,0
T00305,U0280,111.01,PAYMENT,0,1,1,0,15,0,270.5369796044396,0.41,3,0,358,0,1
T00306,U0325,213.72,PAYMENT,1,0,0,0,3,1,424.6323769556139,0.5,4,0,78,1,0
T00307,U0372,484.1,PAYMENT,0,0,0,0,2,1,359.38561201554023,1.35,2,1,183,1,0
T00308,U0098,393.51,PAYMENT,0,0,0,0,11,0,339.2468011600589,1.16,3,0,130,1,0
T00309,U0198,67.13,PAYMENT,1,0,0,0,16,0,512.1784246111349,0.13,1,0,203,1,0
T00310,U0470,171.05,PAYMENT,0,0,0,0,11,0,268.11711377102216,0.64,1,0,65,0,0
T00311,U0395,136.4,TRANSFER,0,0,0,0,9,0,301.29883065412827,0.45,3,0,7,1,0
T00312,U0240,120.11,CASH_IN,0,0,0,0,1,1,473.3343813785679,0.25,3,0,220,1,1
T00313,U0144,264.79,PAYMENT,0,0,0,0,9,0,260.6468444624485,1.02,4,0,255,1,0
T00314,U0097,608.75,TRANSFER,0,0,0,0,1,1,491.2042960846052,1.24,2,0,289,1,0
T00315,U0201,122.6,PAYMENT,0,0,0,0,16,0,291.09668785000383,0.42,3,0,265,1,0
T00316,U0124,228.39,CASH_OUT,1,0,0,0,23,1,418.00861570784366,0.55,3,0,78,1,0
T00317,U0187,247.9,TRANSFER,1,0,0,0,4,1,378.024205806712,0.66,2,1,90,1,0
T00318,U0326,1874.45,CASH_OUT,0,0,0,0,1,1,217.2121603065957,8.63,4,0,190,1,0
T00319,U0464,1546.85,PAYMENT,0,0,0,0,23,1,340.89768372576856,4.54,3,0,56,1,0
T00320,U0349,805.06,TRANSFER,0,0,0,0,13,0,346.37453485169976,2.32,6,0,103,1,0
T00321,U0259,138.31,CASH_OUT,0,0,0,0,9,0,352.38370737419194,0.39,0,0,275,1,0
T00322,U0148,35.23,PAYMENT,0,1,0,0,14,0,516.7413329256021,0.07,3,0,163,1,0
T00323,U0252,190.56,TRANSFER,0,0,0,0,4,1,364.0767801244092,0.52,2,0,29,1,0
T00324,U0443,155.16,CASH_OUT,0,0,0,0,13,0,288.0063196320168,0.54,5,0,34,1,0
T00325,U0420,352.53,CASH_OUT,1,0,0,0,20,0,193.38537886579587,1.82,0,0,326,1,1
T00326,U0403,751.93,CASH_OUT,0,0,0,0,17,0,308.6710653317599,2.44,5,0,329,1,0
T00327,U0346,977.1,CASH_OUT,0,0,0,0,23,1,248.32164894933024,3.93,2,0,186,1,1
T00328,U0451,931.73,CASH_OUT,0,0,0,0,12,0,215.50617127306109,4.32,2,0,200,1,0
T00329,U0147,222.89,CASH_OUT,0,0,0,0,12,0,290.16044749192866,0.77,3,0,272,1,0
T00330,U0148,581.15,TRANSFER,0,0,0,0,2,1,157.24571072264948,3.7,5,0,226,0,0
T00331,U0352,187.59,CASH_OUT,0,0,0,0,3,1,97.53880100479525,1.92,1,0,262,1,1
T00332,U0199,31.42,CASH_OUT,1,0,0,0,4,1,327.25569192402975,0.1,5,0,362,0,1
T00333,U0308,604.6,TRANSFER,0,0,1,0,9,0,541.1726295422089,1.12,5,0,309,1,0
T00334,U0489,4.94,PAYMENT,0,0,0,1,1,1,394.0484705239111,0.01,3,0,114,1,1
T00335,U0417,263.12,TRANSFER,1,0,0,0,23,1,213.38879904221227,1.23,3,0,257,1,1
T00336,U0424,199.78,CASH_OUT,0,0,0,0,20,0,387.4196248940762,0.52,2,0,113,1,0
T00337,U0128,591.07,PAYMENT,1,1,0,1,8,0,570.6660356604796,1.04,4,0,241,0,0
T00338,U0039,726.74,CASH_IN,0,0,0,0,8,0,251.4002186759361,2.89,3,0,262,1,0
T00339,U0338,181.27,TRANSFER,0,0,0,0,9,0,172.64805797760687,1.05,2,0,54,1,0
T00340,U0360,834.67,CASH_OUT,0,0,0,0,11,0,360.9882983972369,2.31,2,0,163,1,0
T00341,U0129,174.01,TRANSFER,0,0,0,0,14,0,498.3295293121304,0.35,1,0,273,0,0
T00342,U0267,295.59,CASH_OUT,0,0,0,0,2,1,332.9993710255221,0.89,4,0,276,1,0
T00343,U0476,649.18,CASH_OUT,0,0,0,0,8,0,295.2490007607271,2.2,2,0,89,1,0
T00344,U0441,590.32,CASH_OUT,0,0,0,0,6,0,252.46839452844827,2.34,2,0,122,1,0
T00345,U0473,2185.78,CASH_OUT,1,0,0,0,22,0,201.6495759887467,10.84,2,0,147,1,0
T00346,U0434,127.55,CASH_OUT,0,0,0,0,15,0,232.9394339959941,0.55,2,0,141,1,0
T00347,U0151,542.83,TRANSFER,0,0,0,0,23,1,283.8799950940688,1.91,2,0,142,1,0
T00348,U0415,470.4,PAYMENT,0,1,0,0,3,1,493.09063789818674,0.95,2,0,30,1,0
T00349,U0478,1233.13,CASH_OUT,0,0,0,0,13,0,50.0,24.66,4,0,75,1,0
T00350,U0298,85.02,PAYMENT,0,0,0,0,4,1,541.1400563893443,0.16,1,0,171,1,0
T00351,U0099,696.76,TRANSFER,0,0,0,0,15,0,404.1794009288817,1.72,5,0,85,1,0
T00352,U0263,419.98,PAYMENT,1,0,0,0,21,0,269.0784324282366,1.56,1,0,146,1,0
T00353,U0252,160.56,PAYMENT,0,0,1,0,19,0,353.94070859252764,0.45,3,0,77,0,0
T00354,U0144,321.64,PAYMENT,0,0,0,0,13,0,220.938104036296,1.46,2,0,262,1,0
T00355,U0346,203.07,CASH_OUT,0,1,0,0,12,0,509.0171503931912,0.4,3,0,149,1,0
T00356,U0112,432.93,PAYMENT,0,0,0,0,23,1,159.53208502287185,2.71,4,0,277,1,1
T00357,U0060,1099.12,TRANSFER,0,0,0,0,13,0,152.89277624329506,7.19,6,0,140,1,0
T00358,U0369,421.18,TRANSFER,1,0,0,0,4,1,369.48371852238336,1.14,4,0,252,1,0
T00359,U0002,499.46,CASH_OUT,0,0,0,0,18,0,313.75465221727023,1.59,3,0,274,0,0
T00360,U0385,365.68,CASH_IN,0,0,0,1,16,0,308.964750234698,1.18,3,0,193,1,0
T00361,U0304,26.26,CASH_OUT,0,0,0,0,0,1,271.8398832676553,0.1,6,0,79,1,0
T00362,U0254,132.54,PAYMENT,1,1,0,0,23,1,228.87549956352456,0.58,4,0,343,0,0
T00363,U0140,338.64,CASH_IN,0,0,0,0,18,0,266.45816305949234,1.27,3,0,153,1,0
T00364,U0453,185.7,CASH_OUT,0,0,0,0,10,0,420.4306154648056,0.44,1,0,20,1,0
T00365,U0037,100.3,CASH_OUT,0,0,0,0,9,0,427.9451963461206,0.23,2,0,79,1,0
T00366,U0160,350.72,CASH_OUT,0,0,0,0,3,1,390.95153188000944,0.9,2,0,110,1,0
T00367,U0009,194.9,PAYMENT,0,0,0,0,22,0,238.19523308450232,0.82,3,0,3,1,0
T00368,U0233,149.28,PAYMENT,0,0,0,0,16,0,183.3412110684609,0.81,3,0,43,0,0
T00369,U0099,311.8,TRANSFER,1,0,0,0,21,0,480.73690141773966,0.65,4,0,191,1,0
T00370,U0147,71.52,TRANSFER,0,0,0,0,16,0,137.1799568786305,0.52,3,0,186,1,0
T00371,U0304,1313.78,CASH_OUT,0,0,0,0,15,0,277.9187732202747,4.73,1,0,305,1,1
T00372,U0208,1011.35,CASH_OUT,0,0,0,0,18,0,317.03227131894266,3.19,5,0,242,1,0
T00373,U0131,614.85,CASH_OUT,0,0,0,0,19,0,619.5149992188658,0.99,0,0,252,1,0
T00374,U0404,56.14,PAYMENT,0,0,0,0,13,0,301.4567385515403,0.19,2,0,299,1,0
T00375,U0152,747.78,TRANSFER,0,0,0,0,22,0,369.317855129079,2.02,4,0,205,1,0
T00376,U0054,825.02,TRANSFER,1,0,0,0,15,0,354.3907006211562,2.33,2,0,269,1,0
T00377,U0120,730.0,PAYMENT,0,1,0,0,1,1,432.153302921868,1.69,2,0,144,1,1
T00378,U0161,60.5,PAYMENT,0,0,0,0,7,0,393.8781908383728,0.15,5,0,306,0,0
T00379,U0408,516.28,CASH_OUT,1,0,0,0,5,1,362.69881448087847,1.42,5,0,230,1,1
T00380,U0116,898.86,TRANSFER,0,0,0,0,9,0,337.3750707263391,2.66,2,1,58,1,0
T00381,U0075,430.61,CASH_IN,0,0,0,0,1,1,376.26523379761846,1.14,5,0,219,1,0
T00382,U0113,519.8,PAYMENT,0,0,0,0,18,0,267.9942170129654,1.94,3,0,342,0,0
T00383,U0456,306.58,CASH_OUT,0,0,0,0,3,1,50.0,6.13,3,0,61,1,0
T00384,U0420,376.14,PAYMENT,1,0,0,0,5,1,232.44055821479756,1.62,4,0,264,1,0
T00385,U0422,17.49,TRANSFER,0,0,0,0,12,0,354.6447498824232,0.05,2,0,272,1,0
T00386,U0104,509.39,CASH_OUT,0,0,0,0,0,1,234.4671029345976,2.17,5,0,352,0,0
T00387,U0340,42.48,CASH_OUT,1,0,0,0,4,1,293.0519469497205,0.14,4,0,37,1,1
T00388,U0254,285.48,PAYMENT,0,0,0,0,23,1,275.97802615456885,1.03,3,0,309,1,0
T00389,U0227,173.12,PAYMENT,0,0,0,0,6,0,264.7774395660856,0.65,2,0,89,1,0
T00390,U0112,394.2,TRANSFER,0,1,0,0,13,0,368.4518714760409,1.07,6,0,58,0,1
T00391,U0473,71.6,CASH_OUT,0,0,0,0,18,0,321.18990321862515,0.22,4,0,234,1,0
T00392,U0099,588.25,CASH_IN,0,0,0,0,10,0,300.58924365046425,1.96,4,0,343,1,0
T00393,U0153,792.4,TRANSFER,0,0,0,0,17,0,71.19518106144062,11.13,3,0,339,1,0
T00394,U0349,89.18,TRANSFER,0,0,0,0,17,0,130.93940955139664,0.68,5,0,257,0,0
T00395,U0402,55.08,CASH_IN,0,0,0,0,20,0,355.34110478452857,0.16,5,1,288,1,0
T00396,U0384,78.63,TRANSFER,0,0,0,0,23,1,198.1442410691028,0.4,8,0,301,1,0
T00397,U0366,1048.3,CASH_OUT,0,0,0,0,5,1,367.211587828898,2.85,1,1,50,1,0
T00398,U0338,375.59,PAYMENT,0,0,0,0,5,1,245.721824367094,1.53,1,0,81,1,0
T00399,U0194,314.86,PAYMENT,0,0,0,0,6,0,242.6777951917541,1.3,3,0,141,1,0
T00400,U0310,56.42,PAYMENT,0,0,0,0,16,0,134.36855738317897,0.42,4,0,116,1,0
T00401,U0163,524.28,TRANSFER,0,0,0,0,18,0,286.26236511925066,1.83,5,0,30,1,0
T00402,U0208,1012.48,TRANSFER,0,0,0,0,4,1,101.71418794921932,9.95,0,1,299,1,0
T00403,U0445,880.67,CASH_OUT,0,0,0,0,6,0,192.3947624949392,4.58,5,0,62,1,0
T00404,U0169,491.82,CASH_OUT,0,0,0,0,5,1,251.3647646062996,1.96,1,0,311,1,1
T00405,U0484,39.13,CASH_OUT,0,0,0,0,16,0,357.3007410177237,0.11,2,0,21,1,0
T00406,U0161,59.62,CASH_OUT,0,1,0,0,18,0,323.06901375756104,0.18,2,0,228,1,0
T00407,U0068,25.28,TRANSFER,1,0,1,0,11,0,290.11199252028604,0.09,3,1,23,0,1
T00408,U0289,148.85,TRANSFER,0,1,0,0,6,0,374.9508253951532,0.4,6,0,344,1,0
T00409,U0398,72.9,CASH_OUT,0,0,0,0,11,0,235.5332312422192,0.31,3,0,184,1,0
T00410,U0277,150.59,PAYMENT,0,0,0,0,16,0,325.9513294972236,0.46,4,0,289,1,0
T00411,U0304,243.11,PAYMENT,0,0,0,0,14,0,192.7415885074357,1.26,5,0,113,1,0
T00412,U0404,1432.2,TRANSFER,1,0,0,0,15,0,281.7442273224458,5.08,5,0,81,1,0
T00413,U0384,471.29,TRANSFER,1,0,0,0,0,1,217.2436921163412,2.17,6,0,187,1,0
T00414,U0392,900.83,PAYMENT,0,0,0,0,10,0,312.83967192029326,2.88,2,0,259,1,0
T00415,U0135,619.54,CASH_OUT,0,0,1,0,0,1,341.01546935225883,1.82,1,0,92,1,0
T00416,U0195,59.68,CASH_IN,0,0,0,0,12,0,358.4427309246056,0.17,3,0,136,1,0
T00417,U0401,665.75,CASH_OUT,0,0,0,0,19,0,244.68081049971155,2.72,4,0,109,1,0
T00418,U0128,160.86,CASH_IN,0,0,0,0,16,0,357.9274346090327,0.45,6,0,50,1,0
T00419,U0033,509.59,CASH_IN,0,0,0,0,15,0,320.92314204656867,1.59,2,0,71,1,0
T00420,U0176,208.49,PAYMENT,0,0,0,0,16,0,256.7461571819991,0.81,4,0,315,0,0
T00421,U0460,3031.43,TRANSFER,0,0,0,0,13,0,269.0220743850779,11.27,6,0,35,1,0
T00422,U0443,152.96,CASH_OUT,0,0,0,0,23,1,370.9337642121636,0.41,3,0,6,1,0
T00423,U0371,163.65,TRANSFER,0,1,0,0,4,1,323.1382684168357,0.51,6,0,122,1,1
T00424,U0470,1334.46,TRANSFER,0,0,0,1,12,0,255.2473796335345,5.23,4,0,126,1,0
T00425,U0375,12.48,TRANSFER,0,1,0,0,17,0,439.8619666716984,0.03,4,0,357,1,0
T00426,U0022,596.5,PAYMENT,0,0,0,0,6,0,113.22972504090058,5.27,2,0,58,1,1
T00427,U0238,646.09,PAYMENT,0,1,0,1,16,0,223.80550883293284,2.89,5,0,56,1,0
T00428,U0158,905.1,TRANSFER,0,0,0,0,10,0,210.93157824053435,4.29,4,0,183,1,0
T00429,U0038,1833.35,PAYMENT,0,0,0,0,16,0,184.4574128875299,9.94,3,0,39,1,0
T00430,U0230,1856.63,CASH_OUT,0,0,0,0,18,0,249.999345665558,7.43,4,0,159,1,0
T00431,U0365,33.75,PAYMENT,0,0,0,0,5,1,458.0757780081765,0.07,1,0,302,1,0
T00432,U0051,862.53,CASH_OUT,0,0,0,0,19,0,191.5062947275964,4.5,2,0,54,1,0
T00433,U0438,519.67,TRANSFER,0,0,1,0,17,0,334.5504163713121,1.55,4,0,229,1,0
T00434,U0264,521.13,TRANSFER,0,0,0,1,20,0,321.811085845334,1.62,2,1,85,1,0
T00435,U0283,68.68,PAYMENT,0,0,0,0,9,0,426.38274912548025,0.16,4,0,205,1,0
T00436,U0027,525.18,PAYMENT,0,1,0,0,0,1,354.8306015281378,1.48,2,0,354,1,0
T00437,U0226,2022.28,CASH_OUT,0,0,0,0,0,1,383.12750586038646,5.28,3,0,33,1,0
T00438,U0277,1214.18,CASH_OUT,0,0,0,0,14,0,481.0944261298645,2.52,4,0,179,0,0
T00439,U0286,289.13,CASH_OUT,1,0,0,0,5,1,228.79300140836875,1.26,3,0,202,0,1
T00440,U0097,20.38,CASH_IN,0,0,0,0,6,0,290.1766768181233,0.07,2,0,79,0,0
T00441,U0284,224.94,PAYMENT,1,0,0,0,9,0,232.27277190792944,0.97,4,0,233,1,1
T00442,U0367,875.47,TRANSFER,0,0,0,0,3,1,103.94979444119836,8.42,3,0,327,1,1
T00443,U0448,604.49,PAYMENT,0,0,0,0,13,0,141.47755716443223,4.27,8,0,316,1,0
T00444,U0481,307.49,TRANSFER,0,0,0,0,7,0,296.47809292159513,1.04,2,0,188,0,0
T00445,U0453,28.34,TRANSFER,1,0,0,0,0,1,196.6172135812244,0.14,8,0,26,1,0
T00446,U0317,278.34,TRANSFER,0,0,0,0,20,0,224.08999461251145,1.24,5,0,362,1,0
T00447,U0304,316.52,PAYMENT,0,0,1,0,1,1,412.2607002337038,0.77,2,1,186,1,0
T00448,U0147,1319.42,TRANSFER,0,0,0,0,18,0,333.4234580245339,3.96,3,0,147,1,0
T00449,U0004,512.34,TRANSFER,0,0,0,0,9,0,424.58498403618165,1.21,0,1,109,1,0
T00450,U0035,186.73,CASH_OUT,1,0,0,0,3,1,352.56262757761965,0.53,3,0,211,1,1
T00451,U0192,372.56,CASH_OUT,0,0,0,0,16,0,329.62195148076086,1.13,3,0,54,1,0
T00452,U0049,34.17,CASH_OUT,0,0,0,1,15,0,421.4880144968921,0.08,1,0,120,1,0
T00453,U0017,1798.03,CASH_OUT,0,0,0,0,4,1,293.74334090029305,6.12,1,0,103,1,1
T00454,U0172,223.19,TRANSFER,1,0,0,0,9,0,337.68734639835776,0.66,6,0,274,1,0
T00455,U0220,324.92,TRANSFER,0,0,0,0,21,0,251.31901686867863,1.29,0,0,1,1,0
T00456,U0158,219.47,TRANSFER,0,0,0,0,10,0,300.5222184815046,0.73,3,0,234,1,0
T00457,U0477,573.66,CASH_OUT,1,0,0,0,0,1,257.002644667554,2.23,6,0,148,1,0
T00458,U0046,542.7,CASH_OUT,0,0,0,0,12,0,329.3412450364829,1.65,4,0,249,1,0
T00459,U0373,628.2,TRANSFER,0,1,0,0,19,0,167.03105756868274,3.76,3,0,159,1,0
T00460,U0006,156.09,PAYMENT,0,0,0,0,1,1,268.3558195213721,0.58,5,0,109,1,0
T00461,U0099,189.66,CASH_IN,0,0,0,0,0,1,371.764786855692,0.51,3,0,274,0,0
T00462,U0380,66.91,PAYMENT,0,0,0,0,13,0,177.35491779690395,0.38,2,0,118,1,0
T00463,U0233,532.85,CASH_OUT,0,1,0,0,20,0,350.078766931584,1.52,3,0,145,1,0
T00464,U0037,20.31,TRANSFER,0,0,0,0,11,0,399.0879141459738,0.05,1,0,288,1,0
T00465,U0280,455.26,TRANSFER,0,0,0,0,10,0,443.5066926865928,1.03,2,0,191,0,0
T00466,U0349,1018.94,CASH_OUT,1,0,0,0,0,1,173.1308030694939,5.89,2,0,250,1,1
T00467,U0497,1107.43,CASH_OUT,0,0,0,0,13,0,247.16532674789775,4.48,2,0,312,1,0
T00468,U0302,298.04,CASH_OUT,0,0,0,0,7,0,372.5794589868036,0.8,4,0,241,1,0
T00469,U0181,307.45,PAYMENT,0,0,0,0,17,0,241.45524672047583,1.27,4,0,345,0,0
T00470,U0095,40.05,PAYMENT,0,0,0,0,4,1,228.9947163461932,0.17,1,0,170,1,0
T00471,U0099,555.49,CASH_OUT,0,0,0,0,2,1,295.90798078063216,1.88,2,0,78,1,0
T00472,U0188,860.91,TRANSFER,0,0,0,0,21,0,259.9748247066211,3.31,3,1,325,1,0
T00473,U0481,140.29,PAYMENT,0,0,0,0,5,1,344.0530258755172,0.41,2,0,319,1,0
T00474,U0116,273.49,CASH_OUT,0,1,0,0,23,1,222.3366080520284,1.23,1,0,187,1,1
T00475,U0191,912.68,PAYMENT,0,0,0,0,20,0,265.5601652955228,3.44,1,0,135,0,0
T00476,U0253,1048.28,PAYMENT,0,0,0,0,4,1,300.2395210235284,3.49,3,0,57,0,0
T00477,U0469,139.31,CASH_OUT,0,0,0,0,20,0,270.7766657245876,0.51,3,0,276,1,0
T00478,U0416,399.89,CASH_IN,0,1,0,0,1,1,210.4013941966348,1.9,9,1,58,1,0
T00479,U0471,106.9,PAYMENT,0,0,0,0,2,1,162.87046197568458,0.66,5,0,248,0,0
T00480,U0161,53.73,PAYMENT,1,0,0,0,3,1,343.5967242346551,0.16,2,0,264,1,0
T00481,U0256,1210.24,CASH_OUT,0,1,0,0,22,0,252.91040821397368,4.79,2,0,123,1,0
T00482,U0323,858.81,CASH_OUT,0,0,0,0,0,1,306.8956747054604,2.8,2,0,337,1,0
T00483,U0128,713.63,CASH_OUT,0,0,0,0,15,0,169.840291076914,4.2,3,0,248,1,0
T00484,U0018,25.0,PAYMENT,0,0,0,0,18,0,382.8105111645637,0.07,4,0,73,1,0
T00485,U0281,928.08,PAYMENT,0,1,0,0,22,0,293.959413355599,3.16,6,0,305,1,0
T00486,U0490,288.17,CASH_OUT,0,0,0,0,7,0,251.74838965002743,1.14,4,0,175,0,0
T00487,U0223,209.58,CASH_OUT,0,0,0,0,1,1,462.5913958033566,0.45,3,0,113,1,0
T00488,U0054,395.35,CASH_OUT,0,0,0,0,2,1,231.49290955059828,1.71,6,0,106,0,0
T00489,U0058,47.9,TRANSFER,0,0,0,0,13,0,340.23503441895406,0.14,2,0,126,1,0
T00490,U0323,706.62,PAYMENT,0,0,0,0,6,0,326.0030449910191,2.17,7,0,11,1,0
T00491,U0360,436.66,PAYMENT,0,0,0,1,12,0,238.5400452971522,1.83,2,0,205,1,1
T00492,U0174,103.26,CASH_IN,0,0,0,0,6,0,290.53977803868503,0.36,4,1,228,1,0
T00493,U0280,104.27,CASH_OUT,0,0,0,0,15,0,313.4197131046047,0.33,4,0,24,1,0
T00494,U0114,101.82,PAYMENT,0,0,0,0,2,1,346.5610546767697,0.29,1,0,156,1,0
T00495,U0288,29.35,TRANSFER,1,0,0,0,4,1,291.1769126081712,0.1,5,0,23,1,0
T00496,U0431,443.12,PAYMENT,1,0,0,0,22,0,312.55320571714645,1.42,7,0,130,1,0
T00497,U0342,917.38,TRANSFER,1,0,0,0,2,1,328.1763639383513,2.8,4,0,142,1,1
T00498,U0151,8.83,CASH_OUT,0,0,0,0,23,1,72.38775946134189,0.12,2,0,152,0,0
T00499,U0450,25.12,CASH_OUT,0,0,0,0,14,0,253.5474434657904,0.1,0,0,136,1,0
T00500,U0127,425.22,PAYMENT,0,0,0,0,19,0,311.0453844289814,1.37,7,0,125,1,0
T00501,U0155,856.0,PAYMENT,0,0,0,0,10,0,53.45271540440893,16.01,4,0,59,1,0
T00502,U0490,197.81,CASH_OUT,0,0,0,0,22,0,311.46662309787865,0.64,2,0,1,1,0
T00503,U0386,215.09,TRANSFER,0,0,1,0,17,0,497.4701278691553,0.43,5,0,78,1,0
T00504,U0474,453.6,TRANSFER,0,0,0,0,4,1,374.918404381999,1.21,2,0,108,1,0
T00505,U0273,160.25,CASH_IN,1,0,0,0,21,0,219.99714663156223,0.73,4,0,20,0,0
T00506,U0104,13.48,CASH_OUT,1,0,0,0,12,0,522.3647551669001,0.03,3,1,17,0,0
T00507,U0417,664.44,CASH_OUT,0,0,0,0,0,1,156.76888252667217,4.24,4,0,295,1,1
T00508,U0393,491.28,TRANSFER,1,0,0,0,13,0,244.52461389968067,2.01,2,0,335,0,1
T00509,U0299,434.65,TRANSFER,0,0,0,0,8,0,432.0309373581826,1.01,5,1,285,1,0
T00510,U0246,676.79,TRANSFER,0,0,0,0,8,0,301.8221765759115,2.24,0,0,115,1,0
T00511,U0176,562.32,TRANSFER,0,0,0,0,3,1,377.67334597101154,1.49,2,0,70,1,0
T00512,U0039,115.26,CASH_OUT,0,0,0,0,20,0,402.02320507082345,0.29,3,0,360,1,0
T00513,U0477,217.3,TRANSFER,1,0,0,0,1,1,381.4753257712721,0.57,3,0,245,0,1
T00514,U0170,67.4,CASH_OUT,0,0,0,0,15,0,166.12333486925755,0.41,4,0,146,1,0
T00515,U0247,69.55,TRANSFER,1,1,0,0,4,1,224.86076449889333,0.31,3,0,316,0,1
